"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","qtz","fld","mica","claymin","glauc","hvy_min","maf","gbbro","baslt","andest","granit","ign_rck","schst","bluschst","slte","chrt","dolmt","limstn","mudstn","sndstn","phspht","trrg","carb","glacl","artif_F","spoil_F","wood","ool","pelag","frm","bnth_frm","plnk_frm","ptr","nan","calc_ooz","sil_ooz","ooz","diat","rad","anmne_F","crlrf","crl","crl_dbr","sol_crl","sftcrl_F","shl","shl_dbr","bryz","brach","echndrm_F","echnd","asterd_F","ophiurd_F","holoth","snd_dollr","crinod_F","mlsc","biv","gstrpd","rzr_clm","oyst","scllp","scphpd","spng_F","crustac","shrmp_F","crab","brncl","annld_F","srpul","wrm_F","wrm_tbe_F","bioturb_F","burw_F","pit_F","fces","motl_F","crnalg","halmda","klp_F","plnt_F","seagrs_F","sft_alg_F","peat","orgcbn","gas","odr","h2s","defrmn_F","flasr_bed_F","gradd_F","lamintd_F","lenticlr_bed_F","planr_bed_F","ripl","scour","wvy_bed_F","lmp_F","mudlmp_F","nod_F","SamplePhase"
+32.36666, -80.39667,4,0,0,"PE-20-1-73: (00004269)",241,55982,49969,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.37833, -80.40833,3,0,0,"PE-20-1-73: (00004270)",241,55983,49970,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.37917, -80.39333,4,0,0,"PE-20-1-73: (00004271)",241,55984,49971,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.37667, -80.34834,7,0,0,"PE-20-1-73: (00004284)",241,55997,49984,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.38167, -80.36166,5,0,0,"PE-20-1-73: (00004285)",241,55998,49985,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40000, -80.34167,5,0,0,"PE-20-1-73: (00004286)",241,55999,49986,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.43694, -80.27666,7,0,0,"PE-20-1-73: (00004292)",241,56005,49992,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.43667, -80.29000,5,0,0,"PE-20-1-73: (00004293)",241,56006,49993,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.41555, -80.29166,7,0,0,"PE-20-1-73: (00004295)",241,56008,49995,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40000, -80.42167,4,0,0,"PE-20-1-73: (00004297)",241,56010,49997,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40167, -80.40667,3,0,0,"PE-20-1-73: (00004298)",241,56011,49998,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40167, -80.39167,7,0,0,"PE-20-1-73: (00004299)",241,56012,49999,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40000, -80.38000,7,0,0,"PE-20-1-73: (00004300)",241,56013,50000,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40000, -80.36500,3,0,0,"PE-20-1-73: (00004301)",241,56014,50001,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.39000, -80.37000,6,0,0,"PE-20-1-73: (00004302)",241,56015,50002,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.39000, -80.38834,3,0,0,"PE-20-1-73: (00004303)",241,56016,50003,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.34167, -80.35833,6,0,0,"PE-20-1-73: (00004313)",241,56026,50013,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.34167, -80.39833,5,0,0,"PE-20-1-73: (00004316)",241,56029,50016,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.36500, -80.34333,6,0,0,"PE-20-1-73: (00004320)",241,56033,50020,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.35500, -80.39333,5,0,0,"PE-20-1-73: (00004325)",241,56038,50025,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.35500, -80.36500,4,0,0,"PE-20-1-73: (00004327)",241,56040,50027,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.05667, -80.45667,20,0,0,"PE-40-1-73: (00004332)",241,56045,50032,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.05833, -80.40500,16,0,0,"PE-40-1-73: (00004333)",241,56046,50033,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.06000, -80.34500,20,0,0,"PE-40-1-73: (00004334)",241,56047,50034,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.15167, -80.40667,17,0,0,"PE-40-1-73: (00004337)",241,56050,50037,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.15000, -80.34834,17,0,0,"PE-40-1-73: (00004338)",241,56051,50038,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.28333, -80.35000,12,0,0,"PE-40-1-73: (00004343)",241,56056,50043,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.24166, -80.45834,10,0,0,"PE-40-1-73: (00004344)",241,56057,50044,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.14833, -80.45667,14,0,0,"PE-40-1-73: (00004346)",241,56059,50046,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.10333, -80.50833,15,0,0,"PE-40-1-73: (00004348)",241,56061,50048,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.06000, -80.56333,15,0,0,"PE-40-1-73: (00004349)",241,56062,50049,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.06000, -80.89333,16,0,0,"PE-40-1-73: (00004350)",241,56063,50050,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.23000, -80.96833,27,0,0,"MI-80-2-73: (00004352)",241,56065,50052,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.32333, -80.96833,24,0,0,"MI-80-2-73: (00004353)",241,56066,50053,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.41667, -80.96833,26,0,0,"MI-80-2-73: (00004354)",241,56067,50054,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.56167, -80.88333,24,0,0,"MI-80-2-73: (00004356)",241,56069,50056,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.47167, -80.88333,27,0,0,"MI-80-2-73: (00004357)",241,56070,50057,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.28833, -80.88333,26,0,0,"MI-80-2-73: (00004359)",241,56072,50059,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.19500, -80.88333,27,0,0,"MI-80-2-73: (00004360)",241,56073,50060,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.10500, -80.88333,29,0,0,"MI-80-2-73: (00004361)",241,56074,50061,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.05167, -80.79667,29,0,0,"MI-80-2-73: (00004362)",241,56075,50062,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.14333, -80.79667,29,0,0,"MI-80-2-73: (00004363)",241,56076,50063,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.23667, -80.79667,27,0,0,"MI-80-2-73: (00004364)",241,56077,50064,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.32667, -80.79667,33,0,0,"MI-80-2-73: (00004365)",241,56078,50065,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.41833, -80.79667,33,0,0,"MI-80-2-73: (00004366)",241,56079,50066,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.51000, -80.79667,29,0,0,"MI-80-2-73: (00004367)",241,56080,50067,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.56333, -80.71167,31,0,0,"MI-80-2-73: (00004368)",241,56081,50068,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.47667, -80.71167,31,0,0,"MI-80-2-73: (00004369)",241,56082,50069,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.38000, -80.71167,33,0,0,"MI-80-2-73: (00004370)",241,56083,50070,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.28833, -80.71167,31,0,0,"MI-80-2-73: (00004371)",241,56084,50071,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.19833, -80.71167,31,0,0,"MI-80-2-73: (00004372)",241,56085,50072,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+30.10500, -80.71167,33,0,0,"MI-80-2-73: (00004373)",241,56086,50073,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+31.64333, -80.62500,20,0,0,"PE-80-1-72: (00004379)",241,56089,50076,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.94695, -80.82250,12,0,-99,"7426-40-1-73: (00005685)",241,56093,50080,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.90833, -80.79500,13,0,-99,"7426-40-1-73: (00005687)",241,56095,50082,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.88750, -80.78361,11,0,-99,"7426-40-1-73: (00005688)",241,56096,50083,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.79083, -80.71694,12,0,-99,"7426-40-1-73: (00005693)",241,56101,50088,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.77056, -80.70361,12,0,-99,"7426-40-1-73: (00005694)",241,56102,50089,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.75028, -80.68972,12,0,-99,"7426-40-1-73: (00005695)",241,56103,50090,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.73222, -80.67583,10,0,-99,"7426-40-1-73: (00005696)",241,56104,50091,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.71278, -80.66111,11,0,-99,"7426-40-1-73: (00005697)",241,56105,50092,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.73222, -80.64611,12,0,-99,"7426-40-1-73: (00005699)",241,56107,50094,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.75389, -80.65889,14,0,-99,"7426-40-1-73: (00005700)",241,56108,50095,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.77194, -80.67306,15,0,-99,"7426-40-1-73: (00005701)",241,56109,50096,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.78944, -80.68555,16,0,-99,"7426-40-1-73: (00005702)",241,56110,50097,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.81056, -80.70028,16,0,-99,"7426-40-1-73: (00005703)",241,56111,50098,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.83000, -80.71472,16,0,-99,"7426-40-1-73: (00005704)",241,56112,50099,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.85083, -80.72750,17,0,-99,"7426-40-1-73: (00005705)",241,56113,50100,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.87111, -80.74139,17,0,-99,"7426-40-1-73: (00005706)",241,56114,50101,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.88917, -80.75500,17,0,-99,"7426-40-1-73: (00005707)",241,56115,50102,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.90861, -80.76722,17,0,-99,"7426-40-1-73: (00005708)",241,56116,50103,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.92889, -80.78111,17,0,-99,"7426-40-1-73: (00005709)",241,56117,50104,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+28.94750, -80.79611,17,0,-99,"7426-40-1-73: (00005710)",241,56118,50105,"UnIdSampler","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.35833, -78.87500,125,0,0,"E-6B-66: (00005715)",241,56120,50107,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,, 74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.36333, -78.93333,82,0,0,"E-6B-66: (00005716)",241,56121,50108,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.39333, -78.96333,64,0,0,"E-6B-66: (00005717)",241,56122,50109,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.40833, -78.98666,40,0,0,"E-6B-66: (00005718)",241,56123,50110,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.42639, -79.01000,42,0,0,"E-6B-66: (00005719)",241,56124,50111,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.45333, -79.03333,40,0,0,"E-6B-66: (00005720)",241,56125,50112,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.48833, -79.06333,31,0,0,"E-6B-66: (00005722)",241,56127,50114,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.50834, -79.08667,35,0,0,"E-6B-66: (00005723)",241,56128,50115,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.52500, -79.10167,35,0,0,"E-6B-66: (00005724)",241,56129,50116,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.54167, -79.11667,37,0,0,"E-6B-66: (00005725)",241,56130,50117,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.56000, -79.12500,37,0,0,"E-6B-66: (00005726)",241,56131,50118,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.57833, -79.13333,35,0,0,"E-6B-66: (00005727)",241,56132,50119,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+32.58667, -79.15334,33,0,0,"E-6B-66: (00005728)",241,56133,50120,"","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  7.7,,,, 11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
