"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","Terrigenous","Carbonate","Igneous","Volcanic","Metamorphic","Mineralized","AuthFeMn","Ooze","Carbon","GeochemSignal","Forams","OtherCalcPelag","SilcPelag","Shell","Coral","HardPlant","SamplePhase"
+39.38476, -72.73384,86,0,.1,"CH01-17:139:G",11,24594,12624,"SmithMcIntyreGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 19,  0,  0,"  "
+39.39389, -72.75368,81,0,-99,"CH01-17:140:C",11,24596,12626,"SlowCorer","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"bottom layer  "
+39.39385, -72.75377,81,0,.1,"CH01-17:140:G",11,24597,12627,"SmithMcIntyreGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 40,  0,  0,"  "
+39.42331, -72.81429,68,0,.1,"CH01-17:142:G",11,24601,12631,"SmithMcIntyreGrab","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 43,  0,  0,"  "
+39.42285, -72.81337,68,0,0,"CH01-17:142:V",11,24602,12632,"Video","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0,"surface_view  "
+41.33704, -70.56472,-99,0,.27,"C9",14,24859,12897," rcvy=0.27","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 21,  0,  0,"  "
+41.33710, -70.56170,-99,0,.88,"C7",14,24861,12903," rcvy=0.88","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"  "
+41.33701, -70.55536,-99,0,.28,"C2.1",14,24873,12928," rcvy=1.8","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 26,  0,  0,"botm  "
+41.33701, -70.55528,-99,0,.3,"C2.2",14,24874,12931," rcvy=1.6","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 17,  0,  0,"botm 40cm  "
+41.33675, -70.55455,-99,0,.4,"C1",14,24877,12939," rcvy=0.63","",  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,  0,  0,  0,  0,  0,"botm 20cm  "
+27.56415, -80.24029,-99,0,.3,"90_100",29,32246,21418,"VibroCore","", 31, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.56415, -80.24029,-99,0,.3,"90_100",29,32246,21418,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.56415, -80.24029,-99,.91,1.22,"90_100",29,32246,21420,"VibroCore","",  3,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 27,  0,  0,"  "
+27.56415, -80.24029,-99,.91,1.22,"90_100",29,32246,21420,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.56415, -80.24029,-99,1.22,2.13,"90_100",29,32246,21421,"VibroCore","", 24, 34,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0,  0,  0,  0,"  "
+27.56415, -80.24029,-99,1.22,2.13,"90_100",29,32246,21421,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.56415, -80.24029,-99,2.13,2.74,"90_100",29,32246,21422,"VibroCore","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.58279, -80.31359,-99,0,.3,"89_99",29,32247,21424,"VibroCore","",  0, 34,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 24,  0,  0,"  "
+27.58279, -80.31359,-99,0,.3,"89_99",29,32247,21425,"VibroCore","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"in sndfrct  "
+27.58279, -80.31359,-99,0,.3,"89_99",29,32247,21425,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"in sndfrct  "
+27.58279, -80.31359,-99,.3,1.52,"89_99",29,32247,21426,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 37,  0,  0,"  "
+27.58279, -80.31359,-99,.3,1.52,"89_99",29,32247,21427,"VibroCore","",100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"in sndfrct  "
+27.58279, -80.31359,-99,1.52,2.93,"89_99",29,32247,21428,"VibroCore","", 88,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.55606, -80.29898,-99,0,.91,"88_98",29,32248,21429,"VibroCore","", 78,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.55606, -80.29898,-99,.91,1.52,"88_98",29,32248,21430,"VibroCore","", 34,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 24,  0,  0,"  "
+27.55606, -80.29898,-99,.91,1.52,"88_98",29,32248,21430,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.55606, -80.29898,-99,1.52,2.53,"88_98",29,32248,21431,"VibroCore","", 58,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+27.53125, -80.27239,-99,0,0,"87_97",29,32249,21432,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.53125, -80.27239,-99,0,1.83,"87_97",29,32249,21433,"VibroCore","",  6,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 29,  0,  0,"  "
+27.53125, -80.27239,-99,0,1.83,"87_97",29,32249,21433,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.53125, -80.27239,-99,1.83,2.83,"87_97",29,32249,21434,"VibroCore","", 30, 30,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0,  0,  0,  0,"  "
+27.53125, -80.27239,-99,1.83,2.83,"87_97",29,32249,21434,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.48429, -80.27355,-99,0,.3,"86_96",29,32250,21435,"VibroCore","", 78,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.48429, -80.27355,-99,.3,1.22,"86_96",29,32250,21436,"VibroCore","", 33, 48,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.48429, -80.27355,-99,.3,1.22,"86_96",29,32250,21436,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.48429, -80.27355,-99,1.22,1.83,"86_96",29,32250,21437,"VibroCore","", 42, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.48429, -80.27355,-99,1.22,1.83,"86_96",29,32250,21437,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.48429, -80.27355,-99,1.83,2.44,"86_96",29,32250,21438,"VibroCore","", 88,  0,  0,  0,  0,  0,  0,  0,  0,  0, 13,  0,  0,  0,  0,  0,"  "
+27.49666, -80.23379,-99,0,.46,"85_95",29,32251,21439,"VibroCore","", 40, 40,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.49666, -80.23379,-99,.46,3.05,"85_95",29,32251,21440,"VibroCore","", 31, 38,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.49666, -80.23379,-99,3.05,3.35,"85_95",29,32251,21441,"VibroCore","", 45, 45,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.50513, -80.25558,-99,0,.61,"84_94",29,32252,21442,"VibroCore","",  0, 41,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.50513, -80.25558,-99,.61,.91,"84_94",29,32252,21443,"VibroCore","",  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,"  "
+27.50513, -80.25558,-99,.91,3.05,"84_94",29,32252,21444,"VibroCore","",  4, 83,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.53701, -80.24740,-99,0,2.13,"83_93",29,32253,21445,"VibroCore","", 41, 59,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.53701, -80.24740,-99,0,2.13,"83_93",29,32253,21445,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.53701, -80.24740,-99,2.13,2.44,"83_93",29,32253,21446,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.53701, -80.24740,-99,2.44,2.74,"83_93",29,32253,21447,"VibroCore","", 30, 33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.54989, -80.21105,-99,0,1.22,"82_92",29,32254,21448,"VibroCore","", 32, 45,  0,  0,  0,  0,  0,  0,  0,  0,  5,  0,  0,  0,  0,  0,"  "
+27.54989, -80.21105,-99,0,1.22,"82_92",29,32254,21448,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.54989, -80.21105,-99,1.22,1.22,"82_92",29,32254,21449,"VibroCore","", 19, 19,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.54989, -80.21105,-99,1.83,1.83,"82_92",29,32254,21450,"VibroCore","", 18, 18,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.54989, -80.21105,-99,2.13,2.38,"82_92",29,32254,21451,"VibroCore","", 29, 29,  0,  0,  0,  0,  0,  0,  0,  0,  3,  0,  0,  0,  0,  0,"  "
+27.54989, -80.21105,-99,2.13,2.38,"82_92",29,32254,21451,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.55512, -80.24363,-99,0,.91,"81_91",29,32255,21452,"VibroCore","", 31, 31,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.55512, -80.24363,-99,0,.91,"81_91",29,32255,21452,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.55512, -80.24363,-99,.91,1.83,"81_91",29,32255,21453,"VibroCore","",  4, 43,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.55512, -80.24363,-99,.91,1.83,"81_91",29,32255,21453,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.55512, -80.24363,-99,1.83,2.13,"81_91",29,32255,21454,"VibroCore","", 32, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.55512, -80.24363,-99,1.83,2.13,"81_91",29,32255,21454,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.55512, -80.24363,-99,2.13,3.05,"81_91",29,32255,21455,"VibroCore","", 35, 35,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0, 25,  0,  0,"  "
+27.55512, -80.24363,-99,2.13,3.05,"81_91",29,32255,21455,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.56329, -80.27201,-99,0,2.13,"80_90",29,32256,21456,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 31,  0,  0,"  "
+27.56329, -80.27201,-99,0,2.13,"80_90",29,32256,21456,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.56329, -80.27201,-99,2.13,3.35,"80_90",29,32256,21458,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"near bottom  "
+27.56329, -80.27201,-99,2.13,3.35,"80_90",29,32256,21459,"VibroCore","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"nr_botm  "
+27.57177, -80.29429,-99,0,.91,"79_89",29,32257,21460,"VibroCore","", 12, 62,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.57177, -80.29429,-99,0,.91,"79_89",29,32257,21460,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.57177, -80.29429,-99,.91,1.52,"79_89",29,32257,21461,"VibroCore","",  7,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 50,  0,  0,"  "
+27.57177, -80.29429,-99,.91,1.52,"79_89",29,32257,21461,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.57177, -80.29429,-99,1.52,2.8,"79_89",29,32257,21462,"VibroCore","",  0, 83,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.57177, -80.29429,-99,1.52,2.8,"79_89",29,32257,21462,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.57177, -80.29429,-99,2.44,2.44,"79_89",29,32257,21463,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65109, -80.33836,-99,0,.3,"78_88",29,32258,21464,"VibroCore","", 56, 11,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65109, -80.33836,-99,.3,1.83,"78_88",29,32258,21466,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 64,  0,  0,"  "
+27.65109, -80.33836,-99,.3,1.83,"78_88",29,32258,21466,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.65109, -80.33836,-99,1.83,2.74,"78_88",29,32258,21467,"VibroCore","",  8, 77,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65109, -80.33836,-99,1.83,2.74,"78_88",29,32258,21467,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65109, -80.33836,-99,2.96,2.96,"78_88",29,32258,21468,"VibroCore","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65109, -80.33836,-99,2.96,2.96,"78_88",29,32258,21468,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.67458, -80.31253,-99,0,.3,"77_87",29,32259,21469,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 41,  0,  0,"  "
+27.67458, -80.31253,-99,0,.3,"77_87",29,32259,21469,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.67458, -80.31253,-99,.3,3.05,"77_87",29,32259,21470,"VibroCore","", 17, 83,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.67458, -80.31253,-99,.3,3.05,"77_87",29,32259,21470,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.67458, -80.31253,-99,1.52,1.52,"77_87",29,32259,21471,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.67458, -80.31253,-99,3.05,3.14,"77_87",29,32259,21472,"VibroCore","",  3,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+27.64393, -80.31728,-99,0,0,"76_86",29,32260,21473,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.64393, -80.31728,-99,0,.61,"76_86",29,32260,21474,"VibroCore","", 31, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.64393, -80.31728,-99,0,.61,"76_86",29,32260,21474,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.64393, -80.31728,-99,.61,.91,"76_86",29,32260,21475,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 64,  0,  0,"  "
+27.64393, -80.31728,-99,.61,.91,"76_86",29,32260,21475,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.64393, -80.31728,-99,.91,1.52,"76_86",29,32260,21476,"VibroCore","", 17, 83,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.64393, -80.31728,-99,.91,1.52,"76_86",29,32260,21476,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.64393, -80.31728,-99,1.52,3.14,"76_86",29,32260,21477,"VibroCore","", 33,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.57295, -80.17475,-99,0,.61,"75_85",29,32261,21478,"VibroCore","", 41, 41,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.57295, -80.17475,-99,0,.61,"75_85",29,32261,21478,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.57295, -80.17475,-99,.61,.91,"75_85",29,32261,21479,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 47,  0,  0,"  "
+27.57295, -80.17475,-99,.61,.91,"75_85",29,32261,21479,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.57295, -80.17475,-99,.91,1.83,"75_85",29,32261,21480,"VibroCore","",  6, 29,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.57295, -80.17475,-99,.91,1.83,"75_85",29,32261,21480,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.57295, -80.17475,-99,1.83,2.44,"75_85",29,32261,21481,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 47,  0,  0,"  "
+27.57295, -80.17475,-99,1.83,2.44,"75_85",29,32261,21481,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.57295, -80.17475,-99,2.44,2.99,"75_85",29,32261,21482,"VibroCore","", 50, 50,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.63909, -80.15834,-99,.91,1.83,"74_84",29,32262,21484,"VibroCore","", 33, 33,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.63909, -80.15834,-99,.91,1.83,"74_84",29,32262,21484,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.63909, -80.15834,-99,1.83,2.44,"74_84",29,32262,21486,"VibroCore","", 37, 37,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.63909, -80.15834,-99,1.83,2.44,"74_84",29,32262,21486,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+27.63909, -80.15834,-99,2.44,3.14,"74_84",29,32262,21487,"VibroCore","", 48, 48,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,0,2.44,"73_81",29,32263,21488,"VibroCore","", 33, 33,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,2.44,2.87,"73_81",29,32263,21489,"VibroCore","", 41, 41,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,2.44,2.87,"73_81",29,32263,21489,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,0,2.9,"73A_82",29,32264,21490,"VibroCore","",  9, 44,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,0,2.9,"73A_82",29,32264,21490,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,0,1.52,"73B_83",29,32265,21491,"VibroCore","", 24, 24,  0,  0,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,0,1.52,"73B_83",29,32265,21491,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.65865, -80.17235,-99,1.52,2.74,"73B_83",29,32265,21492,"VibroCore","", 24, 24,  0,  0,  0,  0,  0,  0,  0,  0, 24,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,1.52,2.74,"73B_83",29,32265,21492,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.65865, -80.17235,-99,2.74,2.96,"73B_83",29,32265,21493,"VibroCore","",  0, 63,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.66971, -80.15213,-99,0,1.52,"72_80",29,32266,21495,"VibroCore","",  0, 50,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.66971, -80.15213,-99,1.52,2.13,"72_80",29,32266,21496,"VibroCore","",  0, 50,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.66971, -80.15213,-99,2.13,3.35,"72_80",29,32266,21497,"VibroCore","",  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.68715, -80.17838,-99,0,3.29,"71_79",29,32267,21498,"VibroCore","", 31, 31,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.68715, -80.17838,-99,0,3.29,"71_79",29,32267,21498,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.68715, -80.17838,-99,.3,.3,"71_79",29,32267,21499,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.68715, -80.17838,-99,2.44,2.44,"71_79",29,32267,21500,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.70953, -80.17185,-99,0,0,"70_77",29,32268,21501,"VibroCore","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.70953, -80.17185,-99,0,.91,"70_77",29,32268,21502,"VibroCore","", 32,  0,  0,  0,  0,  0,  0,  0,  0,  0,  2,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,0,.91,"70_77",29,32268,21502,"VibroCore","LTH",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+27.70953, -80.17185,-99,.91,1.22,"70_77",29,32268,21503,"VibroCore","", 30,  6,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 21,  0,  0,"  "
+27.70953, -80.17185,-99,.91,1.22,"70_77",29,32268,21503,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.22,1.22,"70_77",29,32268,21504,"VibroCore","",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.22,1.83,"70_77",29,32268,21505,"VibroCore","", 14, 70,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.22,1.83,"70_77",29,32268,21505,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.83,2.83,"70_77",29,32268,21506,"VibroCore","",  9, 43,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.83,2.83,"70_77",29,32268,21506,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,0,.91,"70A_77",29,32269,21507,"VibroCore","",  3, 30,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,.61,1.52,"70A_77",29,32269,21508,"VibroCore","", 42, 42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,.61,1.52,"70A_77",29,32269,21508,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.52,1.83,"70A_77",29,32269,21509,"VibroCore","", 15, 76,  0,  0,  0,  0,  0,  0,  0,  0,  8,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.52,1.83,"70A_77",29,32269,21509,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.83,2.13,"70A_77",29,32269,21510,"VibroCore","", 41, 41,  0,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,1.83,2.13,"70A_77",29,32269,21510,"VibroCore","LTH",  0,100,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,"  "
+27.70953, -80.17185,-99,2.13,2.59,"70A_77",29,32269,21511,"VibroCore","",  3, 30,  0,  0,  0,  0,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,"  "
