huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
17040207,Blackfoot,697904.40004500000,2824.31860875000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,46.4814,0.0165,0.0000,0.0000,26.3061,0.0093,2.8116,0.0010,0.5652,0.0002,0.0396,0.0000,1.2726,0.0005,105.8823,0.0375,507.3777,0.1796,1.9665,0.0007,1343.3877,0.4756,455.5764,0.1613,24.3630,0.0086,228.4164,0.0809,18.6525,0.0066,61.2828,0.0217,0,77
17040208,Portneuf,850300.16776000000,3441.04233570000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,6,1,2,2,2,3,4,6.5709,0.0019,0.0000,0.0000,86.6808,0.0252,33.2037,0.0096,19.6821,0.0057,1.3536,0.0004,1.7181,0.0005,128.4804,0.0373,445.9509,0.1296,12.1752,0.0035,1652.1120,0.4801,259.8435,0.0755,25.4943,0.0074,744.7842,0.2164,16.4358,0.0048,6.7212,0.0020,10,89
17040209,Lake Walcott,2294115.55228000000,9283.95528743000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,9,3,6,5,2,6,8,76.5873,0.0082,0.0000,0.0000,167.6475,0.0181,37.1826,0.0040,7.4826,0.0008,0.1215,0.0000,1555.7535,0.1676,11.3787,0.0012,116.6535,0.0126,0.4860,0.0001,4695.0318,0.5057,665.6553,0.0717,271.1160,0.0292,1671.4458,0.1800,5.8419,0.0006,1.5345,0.0002,1,9
17040210,Raft,954468.69886600000,3862.59738082000,"ID,UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,1.8594,0.0005,0.0000,0.0000,59.2830,0.0153,4.6962,0.0012,0.4113,0.0001,0.0000,0.0000,1.0125,0.0003,38.8710,0.0101,377.8308,0.0978,0.3078,0.0001,2150.4087,0.5567,623.5857,0.1614,96.2496,0.0249,496.3365,0.1285,10.9098,0.0028,1.0017,0.0003,125,15
17040211,Goose,733735.06120200000,2969.32013484000,"ID,NV,UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,2.6973,0.0009,0.0000,0.0000,30.7008,0.0103,1.9665,0.0007,0.0801,0.0000,0.0045,0.0000,0.2358,0.0001,15.2001,0.0051,214.2423,0.0722,0.0045,0.0000,2148.3153,0.7235,144.8379,0.0488,75.7899,0.0255,328.4334,0.1106,6.4926,0.0022,0.2763,0.0001,90,38
17040212,Upper Snake-Rock,1593561.31831000000,6448.91318236000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,76,1,51,21,33,21,75,31.4181,0.0049,0.0000,0.0000,231.3720,0.0359,61.5771,0.0095,22.1841,0.0034,4.2039,0.0007,0.1035,0.0000,3.4641,0.0005,16.0380,0.0025,0.0000,0.0000,2179.4301,0.3380,1427.4027,0.2214,530.0532,0.0822,1936.8054,0.3004,3.7710,0.0006,0.3807,0.0001,273,213
17040213,Salmon Falls,1335241.84616000000,5403.53147658000,"ID,NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,13.7709,0.0025,0.0000,0.0000,19.2258,0.0036,5.3397,0.0010,1.1601,0.0002,0.0297,0.0000,0.2754,0.0001,19.0314,0.0035,124.1919,0.0230,0.0000,0.0000,4842.7308,0.8962,220.9491,0.0409,52.3170,0.0097,77.0796,0.0143,23.2380,0.0043,4.3056,0.0008,110,119
17040214,Beaver-Camas,641170.86562600000,2594.72616458000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,4.3092,0.0017,0.0000,0.0000,31.2894,0.0121,4.7268,0.0018,0.3978,0.0002,0.0000,0.0000,0.0819,0.0000,3.7827,0.0015,381.8871,0.1472,1.2834,0.0005,1453.4307,0.5601,407.8665,0.1572,24.7446,0.0095,224.0937,0.0864,11.9844,0.0046,44.8794,0.0173,51,0
17040215,Medicine Lodge,622600.60502400000,2519.57499405000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,14.6493,0.0058,0.0054,0.0000,44.1540,0.0175,7.0659,0.0028,0.1773,0.0001,0.0054,0.0000,10.7019,0.0042,0.0000,0.0000,168.8625,0.0670,0.1053,0.0000,1161.0918,0.4608,600.3270,0.2383,77.8284,0.0309,427.3326,0.1696,5.5287,0.0022,1.6875,0.0007,0,4
17040216,Birch,434003.76612300000,1756.35074496000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,0.0270,0.0000,0.0000,0.0000,5.3496,0.0030,7.0281,0.0040,4.3182,0.0025,0.0153,0.0000,55.1556,0.0314,0.0000,0.0000,218.3940,0.1243,0.0090,0.0000,1121.6412,0.6386,338.4972,0.1927,4.5081,0.0026,0.4446,0.0003,0.0162,0.0000,0.8694,0.0005,7,5
17040217,Little Lost,618892.20786400000,2504.56764475000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,0.2745,0.0001,0.0000,0.0000,13.1481,0.0052,9.1746,0.0037,7.9830,0.0032,0.1134,0.0000,103.4010,0.0413,0.0171,0.0000,383.2092,0.1530,0.1332,0.0001,1280.4975,0.5112,572.7834,0.2287,57.8223,0.0231,75.3570,0.0301,0.6057,0.0002,0.2718,0.0001,0,0
17040218,Big Lost,1270381.16564000000,5141.04964247000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,2,0,1,1,1,1,2,10.5759,0.0021,32.4873,0.0063,39.0852,0.0076,27.2979,0.0053,9.8343,0.0019,0.1989,0.0000,106.0551,0.0206,0.3033,0.0001,650.5920,0.1266,1.8954,0.0004,3246.3558,0.6315,696.7638,0.1355,125.9550,0.0245,143.2845,0.0279,11.9088,0.0023,38.2662,0.0074,134,0
17040219,Big Wood,960075.26064100000,3885.28632898000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,3,1,3,2,1,3,3,7.0254,0.0018,6.4836,0.0017,40.4415,0.0104,24.0399,0.0062,4.9509,0.0013,0.4905,0.0001,14.8041,0.0038,2.3292,0.0006,865.5273,0.2228,0.0000,0.0000,1859.5971,0.4786,679.5414,0.1749,88.0560,0.0227,250.5762,0.0645,17.6508,0.0045,24.1344,0.0062,58,143
17040220,Camas,437308.18713000000,1769.72326094000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,3.0294,0.0017,0.0117,0.0000,19.0935,0.0108,3.2121,0.0018,0.3618,0.0002,0.0000,0.0000,1.3167,0.0007,0.0585,0.0000,116.5230,0.0658,0.0000,0.0000,779.0103,0.4402,744.7518,0.4208,18.4833,0.0104,13.2669,0.0075,36.1764,0.0204,34.4547,0.0195,10,49
17040221,Little Wood,750880.87318500000,3038.70676693000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,6,1,0,5,5,5,5,1.6677,0.0005,5.8500,0.0019,43.6824,0.0144,12.7269,0.0042,1.5723,0.0005,0.3474,0.0001,29.1753,0.0096,2.0466,0.0007,212.5107,0.0699,0.0000,0.0000,1829.3697,0.6019,526.7313,0.1733,135.1422,0.0445,214.3098,0.0705,13.9446,0.0046,10.2006,0.0034,133,44
17050101,C. J. Idaho,1370315.58019000000,5545.46982760000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,3,1,1,1,2,2,3,38.2275,0.0069,0.0000,0.0000,82.7523,0.0149,23.5161,0.0042,13.7736,0.0025,3.2904,0.0006,0.1440,0.0000,0.0000,0.0000,46.2582,0.0083,0.0000,0.0000,2411.9586,0.4349,2499.4305,0.4507,109.9881,0.0198,309.5253,0.0558,3.9933,0.0007,2.7936,0.0005,44,64
17050102,Bruneau,2115297.86116000000,8560.30584121000,"ID,NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,1,0,1,0,0,0,1,10.9035,0.0013,0.0000,0.0000,18.9405,0.0022,4.3290,0.0005,0.7533,0.0001,0.0513,0.0000,1.1664,0.0001,76.0356,0.0089,147.3381,0.0172,0.0000,0.0000,7368.0678,0.8607,785.9214,0.0918,35.3601,0.0041,92.1429,0.0108,14.0967,0.0016,5.1165,0.0006,11,53
17050103,Middle Snake-Succor,1488968.08430000000,6025.63942577000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,2,0,0,2,2,2,2,38.5173,0.0064,0.0000,0.0000,66.9843,0.0111,9.4572,0.0016,0.7272,0.0001,0.0054,0.0000,1.3374,0.0002,0.0000,0.0000,84.7332,0.0141,0.0000,0.0000,3580.8552,0.5943,1398.1140,0.2320,242.0883,0.0402,585.5067,0.0972,1.8405,0.0003,15.4521,0.0026,85,71
17050104,Upper Owyhee,1386537.90439000000,5611.11923760000,"ID,NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,18.5148,0.0033,0.0000,0.0000,16.8615,0.0030,1.9071,0.0003,0.2448,0.0000,0.0117,0.0000,2.3859,0.0004,34.2297,0.0061,143.0730,0.0255,0.0045,0.0000,5232.0267,0.9325,58.7961,0.0105,6.4287,0.0011,44.4132,0.0079,37.6245,0.0067,14.4324,0.0026,53,33
17050105,South Fork Owyhee,1182789.13508000000,4786.57730804000,"ID,NV,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,8.0415,0.0017,0.0000,0.0000,15.8031,0.0033,0.2124,0.0000,0.0000,0.0000,0.0000,0.0000,0.9378,0.0002,39.5244,0.0083,23.6781,0.0049,0.0000,0.0000,4328.5824,0.9043,243.1710,0.0508,65.7315,0.0137,0.1782,0.0000,53.3970,0.0112,7.3530,0.0015,0,0
17050106,East Little Owyhee,593669.43054100000,2402.49469700000,"ID,NV,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8955,0.0004,0.0072,0.0000,0.0414,0.0000,0.0000,0.0000,2393.3484,0.9962,7.7139,0.0032,0.1053,0.0000,0.1638,0.0001,0.0000,0.0000,0.0756,0.0000,0,0
17050107,Middle Owyhee,954411.49787900000,3862.36589666000,"ID,NV,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,4.5171,0.0012,0.0000,0.0000,2.4921,0.0006,0.7623,0.0002,0.0054,0.0000,0.0000,0.0000,1.5714,0.0004,0.0000,0.0000,165.3759,0.0428,0.0000,0.0000,3451.5639,0.8936,218.1204,0.0565,5.5755,0.0014,0.1800,0.0000,0.7407,0.0002,11.5740,0.0030,0,0
17050108,Jordan,780994.31505600000,3160.57152985000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,11.9547,0.0038,0.0000,0.0000,14.0661,0.0045,0.5157,0.0002,0.0000,0.0000,0.0000,0.0000,45.3735,0.0144,0.0261,0.0000,281.6577,0.0891,0.0000,0.0000,2555.7840,0.8087,146.7045,0.0464,48.1284,0.0152,1.2825,0.0004,18.7245,0.0059,36.3258,0.0115,0,0
17050109,Crooked-Rattlesnake,840489.43426300000,3401.33970999000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,0.1989,0.0001,0.0000,0.0000,2.8836,0.0008,7.9830,0.0023,0.0729,0.0000,0.0000,0.0000,2.5902,0.0008,0.0000,0.0000,0.6381,0.0002,0.0000,0.0000,3161.2455,0.9294,221.5908,0.0651,1.7127,0.0005,1.8270,0.0005,0.1359,0.0000,0.4563,0.0001,0,0
17050110,Lower Owyhee,1336654.37236000000,5409.24776669000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,42.7572,0.0079,0.0000,0.0000,13.2408,0.0024,1.5237,0.0003,0.0459,0.0000,0.0000,0.0000,78.5304,0.0145,0.0000,0.0000,12.9915,0.0024,0.0000,0.0000,4620.5703,0.8542,509.3730,0.0942,27.7443,0.0051,93.6783,0.0173,0.4797,0.0001,8.5680,0.0016,24,0
17050111,North and Middle Forks Boise,485863.66053400000,1966.22026981000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,1.4688,0.0007,4.6386,0.0024,0.7146,0.0004,0.3159,0.0002,0.0000,0.0000,0.0000,0.0000,9.7776,0.0050,1.1187,0.0006,875.7792,0.4454,0.0000,0.0000,673.6437,0.3426,394.9767,0.2009,0.1053,0.0001,0.0000,0.0000,2.1240,0.0011,1.5453,0.0008,0,0
17050112,Boise-Mores,395139.84176700000,1599.07403949000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,13.3353,0.0083,0.0000,0.0000,1.7352,0.0011,2.4750,0.0015,0.4509,0.0003,0.0045,0.0000,5.6745,0.0035,1.5975,0.0010,795.7386,0.4977,0.0000,0.0000,573.8661,0.3589,200.9340,0.1257,0.5589,0.0003,0.0171,0.0000,1.2636,0.0008,1.2744,0.0008,0,0
17050113,South Fork Boise,834931.02539200000,3378.84562969000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,19.4571,0.0058,0.1557,0.0000,0.9792,0.0003,0.6057,0.0002,0.1332,0.0000,0.0054,0.0000,6.4935,0.0019,0.0000,0.0000,1327.2471,0.3928,0.0000,0.0000,1147.8636,0.3397,847.6758,0.2509,3.3066,0.0010,7.4970,0.0022,13.3659,0.0040,4.2723,0.0013,0,0
17050114,Lower Boise,877322.43351500000,3550.39755401000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,16,4,3,12,14,15,15,39.6234,0.0112,0.0000,0.0000,307.5120,0.0866,188.4150,0.0531,38.2491,0.0108,4.5387,0.0013,1.3977,0.0004,0.0288,0.0000,33.8688,0.0095,0.0000,0.0000,652.7286,0.1838,1044.8559,0.2943,236.2572,0.0665,992.9277,0.2797,3.0771,0.0009,7.0434,0.0020,320,4
17050115,Middle Snake-Payette,177833.78712900000,719.66772844700,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,2,0,1,1,1,1,2,19.4337,0.0270,0.0000,0.0000,33.7617,0.0469,16.5492,0.0230,5.3667,0.0075,0.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0729,0.0001,0.0000,0.0000,74.9358,0.1041,186.0930,0.2586,47.4183,0.0659,332.1576,0.4616,0.4662,0.0006,3.2841,0.0046,161,175
17050116,Upper Malheur,1605469.82520000000,6497.10519494000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,23.8194,0.0037,0.0000,0.0000,14.5134,0.0022,3.0870,0.0005,0.1368,0.0000,0.0000,0.0000,4.5576,0.0007,0.1944,0.0000,1175.3253,0.1809,0.0000,0.0000,5014.6173,0.7719,131.9868,0.0203,36.4473,0.0056,20.8989,0.0032,7.6320,0.0012,63.6066,0.0098,31,0
17050117,Lower Malheur,577070.47353400000,2335.32110825000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,2.5146,0.0011,0.0000,0.0000,24.1866,0.0104,5.2137,0.0022,0.2574,0.0001,0.0000,0.0000,5.9661,0.0026,0.0000,0.0000,6.8679,0.0029,0.0000,0.0000,1655.8479,0.7090,457.8957,0.1961,11.4903,0.0049,162.5481,0.0696,0.4770,0.0002,2.0502,0.0009,39,2
17050118,Bully,386372.00867400000,1563.59188154000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,3.3201,0.0021,0.0000,0.0000,11.7972,0.0075,0.7776,0.0005,0.0351,0.0000,0.0000,0.0000,4.5720,0.0029,0.0000,0.0000,14.7501,0.0094,0.0000,0.0000,1249.6023,0.7992,191.3220,0.1224,4.9878,0.0032,60.2271,0.0385,3.1932,0.0020,19.0278,0.0122,11,11
